,Open,High,Low,Close,Volume_BTC,,,,,,
1.67983E+12,27700.41,27701.99,27696.29,27700.48,0.52168,1.67983E+12,14450.15857,114,0.13057,3616.947478,0
1.67983E+12,27701.41,27702.66,27695.29,27695.29,0.52568,1.67983E+12,14561.32135,110,0.25525,7070.668183,0
1.67983E+12,27695.46,27701.98,27693.66,27700.43,1.09911,1.67983E+12,30442.32504,151,0.87716,24295.57548,0
1.67983E+12,27701.98,27701.98,27690.72,27690.98,1.99536,1.67983E+12,55263.97366,134,0.44188,12240.54587,0
1.67983E+12,27690.98,27699.4,27685.51,27695.51,0.91024,1.67983E+12,25206.89501,168,0.5005,13860.27658,0
1.67983E+12,27695.45,27697.63,27692.81,27693.58,0.48359,1.67983E+12,13392.96459,93,0.17952,4971.917901,0
1.67983E+12,27693.58,27700,27693.58,27698.85,0.77393,1.67983E+12,21436.75725,106,0.71055,19681.41879,0
1.67983E+12,27698.86,27710.79,27695.92,27708,7.45702,1.67983E+12,206588.6435,517,5.98524,165818.7843,0
1.67983E+12,27710.62,27711.82,27703.1,27709.02,0.92415,1.67983E+12,25605.48833,193,0.65849,18244.97671,0
1.67983E+12,27708.56,27717,27707.08,27717,1.95603,1.67983E+12,54208.30881,228,1.60508,44482.8764,0
1.67983E+12,27717,27717,27713.81,27713.99,0.81782,1.67983E+12,22665.86987,100,0.27563,7639.058867,0
1.67983E+12,27713.95,27715,27709.59,27711.28,1.16168,1.67983E+12,32193.20023,137,0.84034,23288.33236,0
1.67983E+12,27710.95,27713.83,27708.76,27713.83,0.84005,1.67983E+12,23278.37327,150,0.37294,10334.94032,0
1.67983E+12,27713.26,27717.23,27709.85,27717.22,1.31965,1.67983E+12,36573.77099,192,0.97781,27100.56804,0
1.67983E+12,27717.22,27719.33,27714.99,27716.55,1.88372,1.67983E+12,52212.42722,172,1.53544,42559.13569,0
1.67983E+12,27716.68,27719.33,27715.27,27718.21,0.35758,1.67983E+12,9911.146549,123,0.22551,6250.585938,0
1.67983E+12,27718.76,27719,27709,27714.69,4.74811,1.67983E+12,131597.3632,294,1.81521,50313.76209,0
1.67983E+12,27714.67,27719,27710,27716.82,1.42725,1.67983E+12,39554.46807,208,1.10077,30506.73302,0
1.67983E+12,27717.1,27719.33,27709,27709.9,1.76726,1.67983E+12,48976.79685,206,0.43578,12078.535,0
1.67983E+12,27709,27709.92,27709,27709.01,0.8109,1.67983E+12,22469.25875,78,0.11338,3141.670107,0
1.67983E+12,27709.01,27712.79,27709,27709.1,1.79306,1.67983E+12,49685.08113,151,0.79571,22049.38648,0
1.67983E+12,27709.1,27715,27709.01,27712.95,1.83813,1.67983E+12,50938.42459,164,1.66014,46005.74108,0
1.67983E+12,27713.73,27713.8,27707.54,27707.56,6.84231,1.67983E+12,189593.8738,224,0.10941,3031.594006,0
1.67983E+12,27707.56,27712,27707.54,27709.36,1.28428,1.67983E+12,35585.3514,137,0.10741,2976.294133,0
1.67983E+12,27709.32,27711.98,27707.54,27708.23,1.57633,1.67983E+12,43676.87992,124,0.21003,5819.968165,0
1.67983E+12,27708.2,27710.26,27707.54,27707.54,1.29975,1.67983E+12,36013.25838,81,0.26479,7337.041087,0
1.67983E+12,27707.8,27711.12,27697.19,27701.32,11.86499,1.67983E+12,328689.153,374,8.11467,224782.0356,0
1.67983E+12,27701.33,27717.66,27698.36,27717.65,3.20337,1.67983E+12,88760.70517,343,2.41988,67055.25263,0
1.67983E+12,27717.66,27721,27705.22,27713.97,1.94676,1.67983E+12,53957.82488,258,1.63233,45244.49485,0
1.67983E+12,27714.05,27714.49,27710.1,27714.29,1.11995,1.67983E+12,31036.10477,180,0.86067,23851.07357,0
1.67983E+12,27713.41,27718.99,27709.22,27718.51,1.2722,1.67983E+12,35260.06125,210,0.79732,22099.77553,0
1.67983E+12,27718.5,27721,27718.01,27720.47,0.8799,1.67983E+12,24390.45229,119,0.70725,19604.71347,0
1.67983E+12,27720.47,27721,27719.14,27720.94,0.80857,1.67983E+12,22414.00746,117,0.23311,6461.927454,0
1.67983E+12,27720.94,27755,27720.94,27747.56,16.36131,1.67983E+12,453771.3387,952,13.35517,370367.2714,0
1.67983E+12,27747.91,27752.11,27735.62,27740.64,7.23212,1.67983E+12,200646.5434,407,1.73596,48160.04595,0
1.67983E+12,27742.08,27753.17,27739.66,27753.16,1.52508,1.67983E+12,42318.3034,239,0.89634,24871.00208,0
1.67983E+12,27753.17,27773.48,27753.16,27763.26,9.82125,1.67983E+12,272699.5457,817,3.46331,96159.73099,0
1.67983E+12,27763.26,27765,27751.37,27751.68,1.88263,1.67983E+12,52254.37159,218,0.15468,4294.088717,0
1.67983E+12,27751.78,27752.06,27745.33,27746.48,2.82343,1.67983E+12,78344.60626,218,1.40391,38957.02013,0
1.67983E+12,27746.48,27750.87,27741.63,27749.79,2.92677,1.67983E+12,81209.25529,221,1.38191,38345.00475,0
1.67983E+12,27749.82,27749.9,27743.25,27746.83,1.79631,1.67983E+12,49839.48423,198,0.66067,18330.54254,0
1.67983E+12,27745.85,27748.49,27735.13,27735.15,1.62401,1.67983E+12,45052.83675,235,0.42686,11842.43847,0
1.67983E+12,27735.15,27737.15,27727.02,27736.22,5.78707,1.67983E+12,160483.9147,334,3.53927,98144.08609,0
1.67983E+12,27737.15,27744.57,27737.15,27744.56,1.34183,1.67983E+12,37227.63327,150,0.39259,10891.4647,0
1.67983E+12,27744.57,27746.76,27734.4,27735.28,1.21923,1.67983E+12,33823.73814,204,0.30499,8461.363492,0
1.67983E+12,27735.28,27735.28,27733.27,27733.27,0.34513,1.67983E+12,9571.941239,81,0.09448,2620.310403,0
1.67983E+12,27733.27,27733.32,27722.88,27725,4.09457,1.67983E+12,113534.7558,301,2.43159,67422.81285,0
1.67983E+12,27725.53,27725.53,27720.01,27723.57,1.73258,1.67983E+12,48030.47555,164,0.535,14831.50677,0
1.67983E+12,27724.57,27727.18,27715.01,27717.46,2.39382,1.67983E+12,66360.39659,317,0.93596,25947.7938,0
1.67983E+12,27717.42,27720.43,27712.09,27712.88,1.38129,1.67983E+12,38282.65774,227,0.49196,13635.40223,0
1.67983E+12,27712.88,27713,27700,27706.48,7.14666,1.67983E+12,197985.5872,428,0.64239,17798.92919,0
1.67983E+12,27700.81,27735.13,27700.81,27723.18,8.03158,1.67983E+12,222615.3942,654,4.94139,136977.5066,0
1.67983E+12,27723.18,27723.18,27716,27716,2.02477,1.67983E+12,56130.41449,143,0.13668,3789.147205,0
1.67983E+12,27716,27719.4,27701.05,27701.05,5.53876,1.67983E+12,153496.5186,602,2.72065,75403.97456,0
1.67983E+12,27701.05,27708.3,27693.86,27695.97,5.94458,1.67983E+12,164659.4609,347,0.50668,14035.43059,0
1.67983E+12,27696.36,27696.77,27695.97,27696.06,0.37149,1.67983E+12,10288.89495,94,0.16847,4666.019904,0
1.67983E+12,27696.63,27708.05,27696.33,27705.01,1.26959,1.67983E+12,35168.86048,256,0.61785,17115.25123,0
1.67983E+12,27706.01,27708.05,27698.45,27699.06,0.77018,1.67983E+12,21335.46202,164,0.32624,9037.532879,0
1.67983E+12,27699.07,27714.61,27698,27698.28,2.66161,1.67983E+12,73745.21757,286,1.85076,51282.5768,0
1.67983E+12,27698.58,27711.36,27690,27701.1,4.80407,1.67983E+12,133058.9479,480,1.13667,31487.43066,0
1.67983E+12,27701.1,27701.1,27689,27690,2.14817,1.67983E+12,59490.38042,307,0.66507,18418.91744,0
1.67983E+12,27690,27698.43,27689,27698.43,1.28298,1.67983E+12,35527.86888,140,0.80948,22415.57072,0
1.67983E+12,27698.42,27705,27696.3,27705,2.40701,1.67983E+12,66678.46776,211,1.86258,51598.50832,0
1.67983E+12,27705,27721,27704.51,27719.42,6.54073,1.67983E+12,181269.442,423,5.33993,147989.8448,0
1.67983E+12,27719.43,27725.45,27717.66,27725.44,2.78159,1.67983E+12,77111.42124,289,2.48119,68783.61342,0
1.67983E+12,27725.12,27737.56,27723.68,27737.56,5.45157,1.67983E+12,151159.8771,409,3.72317,103237.4153,0
1.67983E+12,27737.73,27744.98,27727.11,27740.06,7.00998,1.67983E+12,194441.662,587,2.42208,67181.61532,0
1.67983E+12,27740.97,27743.3,27723.67,27732.19,2.01245,1.67983E+12,55812.35112,266,1.33439,37008.13361,0
1.67983E+12,27732.28,27735.37,27728,27728,1.53958,1.67983E+12,42696.18618,191,0.2099,5821.315079,0
1.67983E+12,27730.03,27750.17,27728,27750.17,7.11181,1.67983E+12,197313.0274,509,6.07,168414.0917,0
1.67983E+12,27750.17,27755.65,27741.68,27742.32,2.4634,1.67983E+12,68361.56797,334,0.97105,26948.47077,0
1.67983E+12,27742.32,27754.67,27736.74,27745.75,2.66347,1.67983E+12,73905.79514,297,0.97968,27181.10559,0
1.67983E+12,27747.31,27750.23,27745.29,27745.36,1.07176,1.67983E+12,29738.8571,146,0.51305,14236.63277,0
1.67983E+12,27746.57,27748.55,27745.36,27746.12,0.32296,1.67983E+12,8961.204877,104,0.20656,5731.549416,0
1.67983E+12,27747.12,27748.76,27745,27745.57,1.98367,1.67983E+12,55039.71447,189,1.08545,30117.47523,0
1.67983E+12,27746.06,27746.18,27743.96,27744.1,0.89364,1.67983E+12,24793.90034,115,0.67442,18711.6474,0
1.67983E+12,27744.78,27749.55,27743.72,27746.03,2.21926,1.67983E+12,61573.66208,294,1.74376,48380.76092,0
1.67983E+12,27746.13,27747.91,27737,27743.09,1.38444,1.67983E+12,38409.74704,180,0.6694,18573.42936,0
1.67983E+12,27741.17,27764.54,27739.15,27755.11,10.34266,1.67983E+12,287033.7046,753,7.20685,199998.8711,0
1.67983E+12,27755.94,27922.92,27755.94,27900.56,61.09264,1.67983E+12,1701161.128,3672,47.34677,1318153.436,0
1.67983E+12,27896.9,27935,27871.02,27903.25,29.01256,1.67983E+12,809502.9735,1996,17.25802,481601.2095,0
1.67983E+12,27903.97,27985.91,27900.02,27950,41.13597,1.67983E+12,1149836.015,2079,22.02598,615708.6715,0
1.67983E+12,27950,27999.99,27950,27966.87,26.81148,1.67983E+12,750001.9057,1790,14.59181,408292.6468,0
1.67983E+12,27969.19,27996.65,27950,27991.55,13.67874,1.67983E+12,382604.1112,1025,7.60446,212754.5869,0
1.67983E+12,27992.52,28004.99,27957.16,28004.99,24.91451,1.67983E+12,697402.3466,1461,17.12501,479417.231,0
1.67983E+12,28004.99,28012,27957.99,27961.32,37.94512,1.67983E+12,1062291.435,1355,5.01331,140351.7426,0
1.67983E+12,27963.68,27986,27940.76,27965.11,20.22908,1.67983E+12,565618.6488,1102,10.75538,300800.3759,0
1.67983E+12,27967.72,27969.4,27942.98,27943.01,5.63054,1.67983E+12,157385.5879,347,1.32558,37051.03412,0
1.67983E+12,27943.35,27948,27926,27944.17,8.45452,1.67983E+12,236200.0986,408,2.18345,61003.0877,0
1.67983E+12,27947.59,27947.95,27920.6,27927.98,3.46999,1.67983E+12,96919.26705,367,2.19507,61306.98694,0
1.67983E+12,27927.97,27928.38,27919.01,27919.01,3.92414,1.67983E+12,109565.3611,206,0.70425,19663.27552,0
1.67983E+12,27919.94,27938,27919.01,27934.88,4.34255,1.67983E+12,121274.362,229,3.44296,96158.03675,0
1.67983E+12,27935.48,27938,27912,27912.01,15.85103,1.67983E+12,442598.284,822,5.61567,156828.9137,0
1.67983E+12,27912.01,27929.25,27909.28,27927.67,8.23999,1.67983E+12,230076.2356,401,5.01863,140148.14,0
1.67983E+12,27928.83,27929.24,27891.93,27916.13,8.31894,1.67983E+12,232163.5158,461,1.9007,53039.53784,0
1.67983E+12,27916.12,27919,27892,27902.6,7.62742,1.67983E+12,212860.9621,392,1.88506,52609.31394,0
1.67983E+12,27902.6,27918.19,27899.42,27915.26,4.83146,1.67983E+12,134858.2976,232,3.94605,110148.2569,0
1.67983E+12,27915.24,27915.26,27900,27905,3.07218,1.67983E+12,85741.8642,321,1.85856,51870.30565,0
1.67983E+12,27905,27905.65,27887.5,27887.5,5.26172,1.67983E+12,146794.7402,358,0.17122,4776.638184,0
1.67983E+12,27887.51,27888.5,27870.37,27886.11,5.24509,1.67983E+12,146236.5564,528,1.32964,37076.05686,0
1.67983E+12,27885.52,27915.26,27885.02,27905.13,8.75816,1.67983E+12,244394.8408,616,7.17684,200259.3461,0
1.67983E+12,27905.23,27932.77,27903.95,27931.65,14.18264,1.67983E+12,396008.2742,603,12.95658,361783.3327,0
1.67983E+12,27932.02,27940.06,27920.31,27931.92,9.3895,1.67983E+12,262288.0717,680,7.03739,196595.007,0
1.67983E+12,27931.92,27938.45,27920.31,27935.44,14.15952,1.67983E+12,395504.8909,410,2.30109,64276.61617,0
1.67983E+12,27935.44,27940,27926.37,27940,10.30663,1.67983E+12,287892.595,343,1.02678,28685.38532,0
1.67983E+12,27940,27940,27916,27924.86,2.92829,1.67983E+12,81768.01578,368,0.88434,24692.77243,0
1.67983E+12,27924.86,27926.25,27922.09,27923.03,1.63239,1.67983E+12,45581.57851,199,0.89993,25128.82898,0
1.67983E+12,27923.03,27923.03,27904.61,27904.61,9.35484,1.67983E+12,261120.9591,474,0.94885,26482.64298,0
1.67983E+12,27904.61,27915,27889.89,27889.92,4.26841,1.67983E+12,119084.0425,507,1.86388,52004.79189,0
1.67983E+12,27889.99,27904.83,27889.93,27890,2.19873,1.67983E+12,61333.72886,313,1.50372,41945.57752,0
1.67983E+12,27890,27910,27890,27892.07,7.33171,1.67983E+12,204544.6229,768,4.08308,113928.0435,0
1.67983E+12,27896.49,27911.88,27893.7,27911.26,6.50694,1.67983E+12,181576.5986,537,4.45795,124407.7337,0
1.67983E+12,27911.24,27915,27905,27905.57,3.31591,1.67983E+12,92551.39352,280,2.20093,61433.59531,0
1.67983E+12,27905.57,27937.5,27905,27936.17,14.2831,1.67983E+12,398819.1431,685,13.52668,377693.0402,0
1.67983E+12,27937.09,27943.34,27934.87,27938.16,5.56036,1.67983E+12,155351.4003,322,5.1096,142757.723,0
1.67983E+12,27938.16,27940.17,27930.56,27937.58,1.09515,1.67983E+12,30594.81208,276,0.78603,21959.53,0
1.67983E+12,27938.58,27943.49,27930,27933.02,2.65494,1.67983E+12,74180.70809,300,2.01674,56350.84353,0
1.67983E+12,27931.66,27932.99,27907.27,27914.28,5.50458,1.67983E+12,153671.7702,390,3.85021,107483.2878,0
1.67983E+12,27914.9,27933.17,27914.28,27926.21,2.76183,1.67983E+12,77119.42391,325,2.19693,61345.37712,0
1.67983E+12,27928.15,27933.29,27916.15,27916.93,2.08424,1.67983E+12,58196.97075,289,0.98989,27642.13259,0
1.67983E+12,27917.42,27918.89,27915.93,27916.24,1.56242,1.67983E+12,43618.75289,125,0.14445,4032.671695,0
1.67983E+12,27917.33,27935,27909.94,27930.02,4.80581,1.67983E+12,134180.1191,281,1.92905,53861.54669,0
1.67983E+12,27931.68,27945,27931,27941.76,3.63157,1.67983E+12,101462.7821,342,2.76639,77288.99791,0
1.67983E+12,27944.62,27945,27929.06,27942.45,2.17413,1.67983E+12,60742.16102,256,1.06326,29707.23178,0
1.67983E+12,27942.45,27943.54,27931.29,27934.87,0.84784,1.67983E+12,23689.42483,126,0.57567,16085.30507,0
1.67983E+12,27934.88,27937.13,27926.55,27926.82,1.0872,1.67983E+12,30367.83246,147,0.24159,6748.90983,0
1.67983E+12,27930.05,27945,27926.23,27932.14,2.89326,1.67983E+12,80837.88176,271,1.95858,54722.74981,0
1.67983E+12,27932.45,27941.76,27932,27941.76,0.71267,1.67983E+12,19908.10946,100,0.45874,12815.17319,0
1.67983E+12,27941.76,27945,27931.02,27931.1,2.34213,1.67983E+12,65434.10271,234,1.06461,29745.00119,0
1.67983E+12,27931.1,27931.1,27928.1,27931.09,0.8573,1.67983E+12,23944.97364,95,0.56066,15659.67074,0
1.67983E+12,27931.09,27939.81,27931.02,27938.33,0.98591,1.67983E+12,27540.52006,121,0.87117,24335.05667,0
1.67984E+12,27938.35,27948.93,27938.35,27945,6.21152,1.67984E+12,173570.8501,394,4.33132,121030.0512,0
1.67984E+12,27945,27949.15,27930,27930,36.08456,1.67984E+12,1008487.427,591,32.91414,919911.9487,0
1.67984E+12,27930,27931.14,27908.22,27916.45,3.4313,1.67984E+12,95799.26321,410,1.10303,30796.48624,0
1.67984E+12,27915.77,27916.45,27903.01,27903.02,3.71306,1.67984E+12,103621.4324,246,0.25524,7123.128551,0
1.67984E+12,27903.93,27909,27897,27904.77,9.54773,1.67984E+12,266408.1046,424,0.93455,26079.38778,0
1.67984E+12,27904.77,27923,27904.77,27921.45,5.12846,1.67984E+12,143158.4772,573,2.80541,78312.17245,0
1.67984E+12,27921.3,27923,27916.29,27923,1.70163,1.67984E+12,47513.80249,137,1.48575,41486.21836,0
1.67984E+12,27922.99,27930.54,27922.99,27930.54,4.63797,1.67984E+12,129511.7323,219,4.30895,120324.3971,0
1.67984E+12,27930.62,27950,27930.62,27945.27,7.60776,1.67984E+12,212597.7062,355,6.72169,187836.292,0
1.67984E+12,27945.36,27965,27943.25,27950.67,9.28407,1.67984E+12,259500.3959,516,8.41598,235239.0606,0
1.67984E+12,27948.31,27963.72,27946.73,27961.31,10.92536,1.67984E+12,305374.6427,273,10.53199,294377.403,0
1.67984E+12,27961.37,27985.77,27958.95,27960.47,13.4848,1.67984E+12,377186.4197,660,11.74098,328412.073,0
1.67984E+12,27964.35,27964.35,27940,27950,4.05073,1.67984E+12,113216.0969,390,2.03419,56861.51441,0
1.67984E+12,27950,27950.27,27929.5,27930.56,3.53825,1.67984E+12,98853.01245,292,0.45855,12811.42427,0
1.67984E+12,27930.56,27943.31,27930.55,27936.9,1.79961,1.67984E+12,50273.23782,283,0.88811,24809.54848,0
1.67984E+12,27938.12,27950,27936.7,27938.55,3.28673,1.67984E+12,91837.32385,303,1.1603,32421.57491,0
1.67984E+12,27938.55,27947.18,27924.59,27945.96,12.66288,1.67984E+12,353778.315,482,1.399,39088.98172,0
1.67984E+12,27946.94,27959.18,27932.24,27959.16,5.59916,1.67984E+12,156465.2958,494,3.08696,86276.27339,0
1.67984E+12,27959,27980,27944.99,27948.09,8.64728,1.67984E+12,241774.7982,697,6.16225,172315.7857,0
1.67984E+12,27947.74,27951.74,27945.81,27945.81,4.07784,1.67984E+12,113961.9906,102,1.71272,47864.17377,0
1.67984E+12,27945.94,27946.14,27944.99,27945.34,16.37689,1.67984E+12,457670.6444,224,16.22011,453289.3393,0
1.67984E+12,27945.34,27946.14,27932.83,27935.01,2.27436,1.67984E+12,63546.07948,184,0.43241,12082.92026,0
1.67984E+12,27933,27946.14,27927,27930.7,4.61823,1.67984E+12,129018.7877,370,2.68589,75044.84481,0
1.67984E+12,27930.64,27931.01,27930.64,27930.75,0.42536,1.67984E+12,11880.61764,66,0.2155,6019.078923,0
1.67984E+12,27930.76,27932.4,27930.66,27932.4,1.22908,1.67984E+12,34329.24638,174,0.95497,26673.1505,0
1.67984E+12,27932.4,27935.39,27922,27926,8.02464,1.67984E+12,224128.8477,431,1.38721,38744.95575,0
1.67984E+12,27926.96,27942,27926,27939.78,12.43937,1.67984E+12,347457.3142,344,11.26567,314670.1812,0
1.67984E+12,27939.81,27944.73,27938.68,27942.87,4.68824,1.67984E+12,130997.1716,193,4.53949,126841.0093,0
1.67984E+12,27942.87,27947.91,27939.44,27947.06,25.08489,1.67984E+12,701019.1704,409,24.86673,694923.3043,0
1.67984E+12,27947.91,27958.76,27947.91,27958.76,4.02627,1.67984E+12,112545.875,295,3.51604,98281.39969,0
1.67984E+12,27958.65,27958.75,27937.29,27941.96,3.00894,1.67984E+12,84089.70747,350,1.19537,33405.57086,0
1.67984E+12,27941.86,27945.82,27937.5,27937.64,1.59166,1.67984E+12,44473.63007,207,1.07559,30054.27557,0
1.67984E+12,27940.75,27941.21,27937.54,27939.77,0.1562,1.67984E+12,4364.27597,89,0.07684,2146.979503,0
1.67984E+12,27939.77,27944.07,27937.29,27941.63,0.74706,1.67984E+12,20872.30461,153,0.15034,4200.624676,0
1.67984E+12,27944.06,27947.54,27939.48,27943.09,0.84708,1.67984E+12,23671.10944,182,0.55772,15585.78741,0
1.67984E+12,27942.85,27943.94,27935,27935,2.26657,1.67984E+12,63323.29883,198,0.19303,5393.653428,0
1.67984E+12,27935.14,27943.43,27935,27940.63,2.48828,1.67984E+12,69518.46612,234,1.31434,36721.95793,0
1.67984E+12,27941.13,27945.11,27939.19,27945,1.90166,1.67984E+12,53133.86361,256,1.65655,46285.43239,0
1.67984E+12,27945,27947.8,27941.42,27947.41,1.14237,1.67984E+12,31924.17274,200,0.83415,23311.33581,0
1.67984E+12,27943.92,27947.4,27928,27928,3.81473,1.67984E+12,106564.2747,308,0.25086,7008.161949,0
1.67984E+12,27928.02,27946.13,27928,27939.59,2.99256,1.67984E+12,83609.21628,288,1.73675,48529.44826,0
1.67984E+12,27940.73,27944,27935.31,27943.44,1.41956,1.67984E+12,39662.68879,316,0.91265,25500.0941,0
1.67984E+12,27942.52,27944,27938.06,27940,1.809,1.67984E+12,50544.46428,177,1.2584,35160.29463,0
1.67984E+12,27940,27941.12,27938.25,27938.25,0.48003,1.67984E+12,13411.94032,142,0.20048,5601.311854,0
1.67984E+12,27938.8,27940.86,27938,27938.01,0.87935,1.67984E+12,24567.56124,133,0.1005,2807.874252,0
1.67984E+12,27938.01,27945,27938.01,27945,1.76218,1.67984E+12,49238.93789,349,0.87906,24564.25899,0
1.67984E+12,27942.93,27949,27942.92,27948.99,4.94975,1.67984E+12,138325.73,258,4.57004,127713.5694,0
1.67984E+12,27948.98,27957,27948.98,27957,2.6512,1.67984E+12,74112.02198,201,2.02496,56605.23972,0
1.67984E+12,27957,28100,27956.99,28098.5,97.70597,1.67984E+12,2741966.232,2417,93.04204,2611091.49,0
1.67984E+12,28099.99,28100,28039.3,28070.34,32.08631,1.67984E+12,900655.5434,2227,15.48198,434659.113,0
1.67984E+12,28070.34,28100,28046,28100,52.08677,1.67984E+12,1462375.72,1600,40.76321,1144499.588,0
1.67984E+12,28100,28100,28074.56,28076.41,16.31402,1.67984E+12,458279.2192,750,7.11307,199835.4036,0
1.67984E+12,28077.26,28099,28074.55,28074.55,16.3279,1.67984E+12,458520.7712,690,9.22313,259030.8887,0
1.67984E+12,28074.55,28099,28065.07,28080.37,18.46774,1.67984E+12,518551.8126,963,7.34509,206286.026,0
1.67984E+12,28080.37,28100,28076.68,28089.05,17.72499,1.67984E+12,497983.9193,974,12.43077,349269.52,0
1.67984E+12,28089.05,28100,28080.08,28082.88,16.65345,1.67984E+12,467915.3038,754,14.35462,403346.5533,0
1.67984E+12,28082.28,28084.03,28055.01,28068.83,14.38634,1.67984E+12,403801.5,889,3.43719,96483.86451,0
1.67984E+12,28070,28089.08,28058.18,28082.16,6.62438,1.67984E+12,185980.1536,651,4.69438,131806.5434,0
1.67984E+12,28086.49,28100,28077.37,28089.15,52.60183,1.67984E+12,1477617.235,1252,49.19079,1381806.32,0
1.67984E+12,28096.04,28128.99,28093.12,28108.1,15.52094,1.67984E+12,436281.1384,1270,12.12234,340742.8783,0
1.67984E+12,28108.11,28120,28088,28112.48,7.48788,1.67984E+12,210429.6967,800,2.81343,79080.32737,0
1.67984E+12,28112.48,28121.95,28105.01,28114.98,46.66519,1.67984E+12,1311973.628,1262,41.7407,1173538.508,0
1.67984E+12,28114.98,28115,28095,28108.98,11.37092,1.67984E+12,319598.3424,686,5.90865,166084.3148,0
1.67984E+12,28109.97,28132.55,28102,28127.62,20.89318,1.67984E+12,587462.0354,1465,15.7002,441464.6449,0
1.67984E+12,28127.62,28138,28111,28129.86,39.74523,1.67984E+12,1117975.146,1569,34.14953,960616.386,0
1.67984E+12,28128.23,28149.99,28123.12,28132.29,29.45606,1.67984E+12,828776.4128,1333,21.09751,593561.7928,0
1.67984E+12,28132.29,28150,28111,28143.8,10.60186,1.67984E+12,298306.4791,813,6.89212,193943.5646,0
1.67984E+12,28143.5,28181.04,28136,28172.14,15.4522,1.67984E+12,435149.6985,1525,10.70433,301465.3533,0
1.67984E+12,28172.14,28200,28160,28176.8,38.92987,1.67984E+12,1097234.917,1755,30.8251,868899.2357,0
1.67984E+12,28173.43,28200,28160.01,28179.55,7.53116,1.67984E+12,212172.4899,845,4.28427,120715.6757,0
1.67984E+12,28183.02,28188,28169.81,28172,5.86242,1.67984E+12,165196.2639,767,2.53924,71555.44901,0
1.67984E+12,28172,28175.86,28136.19,28156.89,15.37408,1.67984E+12,432804.8554,888,3.94613,111079.2864,0
1.67984E+12,28155.86,28179.32,28135,28148.52,15.162,1.67984E+12,426829.4281,1071,8.4682,238431.7125,0
1.67984E+12,28148.67,28149.22,28121.37,28125.98,15.37929,1.67984E+12,432633.9202,725,1.51995,42763.31052,0
1.67984E+12,28126.62,28136,28114.62,28118.81,5.8476,1.67984E+12,164452.467,510,3.2132,90368.77367,0
1.67984E+12,28120,28127.72,28118.97,28126.05,48.58982,1.67984E+12,1366348.597,517,48.27649,1357537.152,0
1.67984E+12,28126.06,28134,28106,28130.14,8.15014,1.67984E+12,229218.4965,552,5.86391,164937.0086,0
1.67984E+12,28130.15,28134,28124.43,28124.86,2.32792,1.67984E+12,65483.33704,249,0.79151,22266.74676,0
1.67984E+12,28124.87,28134.96,28111.4,28114.54,8.09185,1.67984E+12,227563.7553,689,4.73681,133217.4141,0
1.67984E+12,28114.88,28129.07,28100,28100,10.63115,1.67984E+12,298863.0304,683,5.35304,150521.3777,0
1.67984E+12,28101.1,28115,28096.02,28104.66,5.59561,1.67984E+12,157274.306,515,1.29069,36281.52339,0
1.67984E+12,28107.11,28107.15,28058,28063.96,18.20995,1.67984E+12,511297.3921,947,4.90547,137695.2102,0
1.67984E+12,28063.68,28074.58,28052,28067.07,8.30305,1.67984E+12,233009.2136,517,2.6292,73792.17059,0
1.67984E+12,28067.07,28096.99,28066.41,28084.05,6.89377,1.67984E+12,193565.0914,527,4.33703,121779.0303,0
1.67984E+12,28083.42,28096.33,28071,28094.42,3.95751,1.67984E+12,111136.9963,475,1.10085,30920.60845,0
1.67984E+12,28094.42,28105,28087.52,28095.85,7.82344,1.67984E+12,219835.6424,521,5.47622,153883.3547,0
1.67984E+12,28098.27,28099.84,28070.86,28083.54,4.42741,1.67984E+12,124337.7847,494,1.5282,42918.61332,0
1.67984E+12,28084.98,28085.6,28057.01,28058,3.86669,1.67984E+12,108523.271,320,0.65653,18423.4676,0
1.67984E+12,28058.48,28058.48,28023,28035.82,14.9056,1.67984E+12,418035.161,910,2.25911,63345.6036,0
1.67984E+12,28039.98,28051.99,28025,28030.02,13.07854,1.67984E+12,366723.7853,505,10.03761,281460.5227,0
1.67984E+12,28029.48,28029.49,27978.93,28007.66,28.45105,1.67984E+12,796757.6625,1298,6.12398,171456.3834,0
1.67984E+12,28007.66,28027,28002.73,28026.57,14.99649,1.67984E+12,420169.2834,567,6.038,169160.1396,0
1.67984E+12,28027,28039.99,28015.17,28032.8,15.93341,1.67984E+12,446495.4034,481,3.63765,101961.4646,0
1.67984E+12,28032.78,28035,28018.11,28025.67,1.65564,1.67984E+12,46402.04372,262,0.607,17013.39828,0
1.67984E+12,28019.98,28039.99,28016.24,28039.98,3.04144,1.67984E+12,85265.82845,376,2.20842,61915.01894,0
1.67984E+12,28039.99,28055,28029.52,28043.38,14.81141,1.67984E+12,415345.7042,860,9.39959,263612.1572,0
1.67984E+12,28043.39,28044.76,28029,28031.03,2.58367,1.67984E+12,72425.85421,178,0.3458,9694.315989,0
1.67984E+12,28029.01,28032,28006.26,28020.54,8.03532,1.67984E+12,225189.0069,351,1.66434,46645.03891,0
1.67984E+12,28019.24,28022.33,27985.01,28001.85,13.75046,1.67984E+12,385093.5046,555,4.4012,123282.354,0
1.67984E+12,28004.38,28011.99,27980.01,27980.03,9.66171,1.67984E+12,270519.7129,538,2.98492,83585.16283,0
